Text,Label
First I kiss every inch that gorgeous body suck on those beautiful tits eat that beautiful cunt then fuck you,1
TFW a white man you haven't interacted with in 3 years decides to add to the considered discourse. #EverydaySexism,0
I hate women like this. Bitch if u don’t grab a phone or gun and stfu with all that screaming,1
mansplaining isn’t a thing,0
mikasa is hot and every straight male who says otherwise is WEAK like they literally can't handle a woman that doesn't have big flashy tits with a high pitched voice and i find that hilarious,0
Such a tease who wants to eat my ass and suck my cock,1
I like that slut talk,1
"I remember praying for this girl constantly over the summer of ‘19 and to say that I finally have her and finally cane thru on everything we talked about, is such a beautiful blessing. The Best is yet to come",0
Fuck that brummy cunt mokola or what ever he’s called or that cockney shite AFTV. This is what the people want 4 idiots who no fuck all arguing over a manager who doesn’t know we exist brilliant,0
Watch mojo seriously needs to take a look in the mirror this woman katja is a very loving woman who has no hate in her what so ever love you katja stay strong the winner will be you,0
Kodwa i dont think yall will ever know the damage yall do to a woman when yall cheat. You can love her till the sky falls but cheating does so much damage hence we have women called evil bitter witches today.,1
some days lucy bullies me and some days i bully them and i think that's beautiful,0
I lie beneath my weighted blanket and imagine I am being pressed to death following a trial in a Puritan colony where I was found guilty of witchcraft. “More weight!” I cry out softly. The sleep that follows is dreamless.,0
You are a feminazi. You don’t understand. It’s gender equality. Not give more power to one side.,1
not the victim card-,0
Looks like he came in you and your trying to get pregnant stunning woman tho,1
"Now, if a (genuine) video showed up showing Biden saying “you just grab ‘em by the pussy”, or that he would date his daughter if only she wasn’t, or calling a woman “horseface”, or constantly rating women’s value based on “attractiveness”, then in a millisecond ...",1
YOUR BEAUTIFUL,0
My wife and I went on a ride along and serve Christmas cookies to a local Sheriff’s department tonight! If they have to work on Christmas Eve then I figure they deserve some Christmas cheer. Thank you to all the men and women in uniform who don’t get holidays off.,0
my favorite,0
"Mariah! We are here to tell women behind us the truth! That child is yours through thick sleepless nights. And motherhood is labour intensive without a pause button! It's day in, day out everyday. Whether you're well or sick! Child must eat!",0
shiro i cant find it it's that one edit with this bgm that's really funny and posts about how his d ick isnt even big while pica of him manspreading is being shown )): dammit i loved that one,0
I eat sooo much I really hope I don’t get fat,0
Feminism is a Depopulation Program,1
I really be facing fat blunts . . #NoPassing,0
"A fair point. Should a man who cares about the women in his life defend other men who would call her roastie, foid, whore, liar, lazy, a rider of the cock carousel, a person who does nothing but rip men off....if my hubby were defending that we'd have to have a talk.",1
#ForbesList of most powerful women names #AngelaMerkel at number one??? Pelosi #7 ??,0
A stool Organization : Frigid before What actually went wrong,0
Deserve better,0
"Man, Daigo really fucking sucks as a chairman lmaoI barely started Yakuza 5 but I can’t think of a single good thing he has done",0
Second best ass: Mona,1
"Unknowingly I called some girl **** this and that but please don't call me Sexist. Doesn't this Apology sound like this ?Rest, okay she apologized. But half heartdly. Still apology accepted. Now Good Riddance.",1
y’all have cock block energy,0
Hvnt talk to my brother in a long ass time &amp; the first thing he messaged me is his Netflix account ahahaha he knows imma need it lmaooo,0
"I never searched for a rich guy. I was never interested in that kinda thing. But so many guys had that wrong perception about me as if money is the most essential thing in my life. Bs. I'm not a gold-digger, I don't even look like one lol. I just was always insecure about myself.",1
So predictable. They’re fat cats telling us all to diet while they have sip at champagne and complain about the caviar,0
"Hi Dhar, I watched this video! Loved it! I just want to address one thing, I thought it was really funny how the woman used the ex - boss' own words against him, however, um..... feminism is not women over men, suits and skirts are both competent. :)",0
Tributes! #cumtribute #cocktribute #cumslut #wanktribute #girl #sexy #bbc #slut #tribute #cum #amateurporn #cock,1
"some women just don't deserve onlyfans, bitches be UGLY as fuck and ask you to pay $20 to see their UGLY FAT BLOTCHED TITTIES, BITCH!",1
"""I'll admit that I am. May I ask why are you naked?""Damien said while looking at the bent over woman. He doesn't let the opportunity go to waste and gives her a hard spank.",1
"It's been bugging me all day....I honestly can't understand how excluding brilliant women whose achievements far exceed any piece of paper an institution deigned fit to bestow upon them (however hard they worked for that bit of paper),shows respect to other women.",1
but there is also male povs then why do i not enjoy those? its fucking because they show how men usually view women which infuriates me and make me hate the characters not to add female characters are usually fucking stupid for some reason,1
I saw that one. They call it the cock carousel.Surprisingly if you go do statistical analysis on a hook-up site you find that most women want hook-ups.,1
"I have never found a situation where a woman has not exceeded the achievements of her male counterparts. Call me sexist, but I have been putting women in management for the last 20 years in all the areas my business has an office for good reason.",0
"Driving a train is very much like making love to a beautiful woman, first get her hot and steamy.....",1
You look like a cunt lol,1
lol at my Ex wife for saying our marriage was wrong. BITCH YOU WERE THE ONE WHO CHEATED ON ME AND GOT PREGNANT BY ANOTHER MAN,1
no but some white women attacking literal WOMEN OF COLOR for stanning white people is so weird???,0
"I go to the meeting in jersey, no blazer, Portland Trailblazer,If you need the plug, Bitch im the managerGonna adopt that pussy likes an orphan Ur nigga so lame look like an extra from Oprah got this niggas móving dope for a living, i just shoot a 3 can call me Kyrie Irving",1
"Seriously, this kind of reasoning makes me go cross eyed.",0
This bitch be way in the back talking shit . Come to the front so someone can get a good look at you when you talk like that . Don't ONLINE THE TOUGH SHIT !!!,1
This is a real #feminist meme. It ignores:Systemic institutionalised #MaleDisposability. #Feminism actively perpetuating this by fighting against #EqualityForAll &amp; telling men to shut up so (only) women can speak.The role women play in shutting men up.Way more.,1
"I'm not going to lecture about what feminism is all about. Neither my league nor am I interested but this clearly doesn't make sense. Matlab, kuch larkiyan aisa sochti hain? Feminism behind you being educated?",1
Women today..Where do u workDo you own your own house Have you got your own officeWhat car do you driveOoh that's not pc,1
Call me sexist but currently I could really use a man to -figure out why my lawnmower won’t start-fix some drywall-repair broken oven door handle (the last one *~FiXeD iT~* with duct tape)any takers,1
"Anybody who wants to ""stick it to the man"" or whatever by rejecting their $2000 stimulus payment because a one time payment just isn't enough should instead donate it to someone in need, ya know, since they're clearly privileged enough to not need it themselves.",0
"shout out to ""its gotham bitch"" on discord who called jamie b a slutbag i love that for you",1
You look like a prostitute whore Nancy.,1
Massachusetts blue laws / package stores are archaic. this is puritan hell.(lol I found another place with wine though),0
"I call my 7yo ""Kiddo"" but the past day on Twitter has taught me that it is sexist and wrong, so I will call her by her full name, Dr. Tess Tickle. (This is a fun name joke but that guy who called Dr. Jill Biden ""kiddo"" can go to hell.)",0
Then he shouldn't be threatening women in Twitter,1
Don’t you just love when a mansplainer gets mansplained by a mansplainer mansplaining what you already explained?,0
"Yeah, these two women just can't seem to get enough!",0
"She’s like the Lance Armstrong of the cock carousel. Should have taken the W and finished on top. Instead, She just can’t accept retirement, she just can’t let it go. Gotta take it for one more spin. “It’s shake ‘n bake time”",1
"Trans ""women"" carry the chromosomal pairing configuration that defines them as belonging to the proportion of the human population that are of the male biological sex. This can't be changed, philosophically or scientifically. Psychologically of course, that's up to the individual",0
It reminds me of that one time i got my ass groped at a grocery store by the WORKER there and when i started insulting him and screaming at him the girl who was with me (sum distant cousin of the people i was staying with) got surprised cuz apparently i was asking for it...,1
this skirt is very short im tempted to change bc men,1
"enforced. My sister covers her head with her own choice &amp; no it isn’t regressive or backwards. This is her own choice &amp; she feels empowered in her attire. &amp; if another woman feels empowered in a mini skirt, so be it. Though they may not support each other’s choice but what ++",1
Let the bodies hit the floor! *who played who?* why is my life full of mediocrity and jealous females that never will get it because their brain has zero cells left *shush me again and I’ll approach you once more skank*,1
"I mean it's so much shorter just to say ""I hate women""",1
Idk why y’all fetishize men going to jail that shit not sexy,0
oh bc chris brown used to hit women or something like that,1
FuckI hate that there is literally a good amount of people lucky enough to even share the same space with you for even some secondsAnd they fucking behave like this. (even as an accident)AghhI would die even if I was in the same city as you,0
"Keeping hold of Whitley's hips, Weiss would begin bucking her own to thrust that cock into her brother's tight hole repeatedly. Each thrust has her hips clapping off his plump ass.""You're already getting quite loud.~ I thought you said I was small, Whitley?~"" She'd tease.",1
"Marton Pal and Adam Hanol dream of having a big family. But according to the Hungarian government, the two men and their son aren't a family at all.""It is not right,"" Pal told ""This is pure discrimination.""",0
smp!dream pulling his victim card,0
"honestly none of the men in 11 are straight besides kollector like...they took the same amount of effort and time they put into sexualizing the women in the past few games and switched it over to sexualizing the men, it’s like they want me to dream about getting gangbanged",1
came to twitter to see sum mans hairy ass. looking like kiwi skin,0
you're a slut for attention x,1
Me explaining to my mom I need her to give me her credit card so I can spend it on a white man,0
"Agreed. Just like the white woman in the image repeatedly saying in that debate she doesn't have a racist bone in her body...even if she didn't, that her actions (or inaction; she could have stated her support for the HEROES act) had a disproportionate effect on PoC is racism.",0
victoria throwing a beer at robert after he calls chrissie his sloppy seconds is feminism actually,1
"Wow, your skirt is very short. What is it's length? 5 inch or more?",1
Nope changing the topic is not an indication of anyone here thinking that feminism isn’t without fault you are tripping on something if you seriously think we think feminism is without faults,0
Meryl Streep is so overrated to me. I saw her speak while volunteering at the MA women’s conference. She had a Q&amp;A with Gloria Steinem about feminism and her answers were so tepid and evasive. She got panned in the boston globe for wasting the audience’s time. I wasn’t impressed!,0
"The fact that Nigerian men constantly think that feminism revolves around them and them alone will never cease to amaze me. If fighting for YOUR RIGHTS is being ‘angry and bitter’ then yes, Nigerian feminism has every right to be.",1
Boy Moms: I'm raising my son to *respect* women and keep their hands off themAlso Boy Moms: WE SPANK CUZ IT *WORKS*,0
That's why i hate feminazi sjw,1
Research tells us that queer men make ~25% less money than cishet men for the same work. Queer women don’t make less than cishet women b/c the gender pay gap already deducted their pay.Queer ppl live in poverty than cishet ppl. Queer ppl are more likely to be homeless.,0
"Her pussy being rubbed with Marianne’s sex was melting. Leonie jerking her cock, above her face was a cruel tease. Ly stuck her tongue out, just missing her cock. And the gentle touch of Mercedes’s hands made her ticklish. She’s never had sex with so many girls before.",1
The Pina Colada song is so funny to me like imagine you go out for a night of cheating on your wife with a woman you met through a news paper ad and BOOM it’s your wife who put out the ad so that she could cheat on you,0
Today's Spiritual Msg Dec 02 Psychic Readings First 5 Minutes FREE 1-800-498-8777 #relationships #tarot #astrology #horoscope #women #spirituality #spiritual #dating #psychic #follow #nature #beautiful #fashion #beauty #hair #marriage #flowers #homedecor #homedecorating,0
"Wow, a biology lesson from an asset manager, some prime mansplaining there.",1
But thinking about that...you’re right because you’re not ugly if somebody said that to you,0
Us Sag women just hit different,0
I agree its all complete nonsense - people are people and it's what's between the ears that counts. That profiling bizarrely was introduced after pressure from equality campaigners - it was an early symptom of political correctness.,0
anyways I can even understand my sexual involvement because well sex can be fun?? it doesn't require attraction and there just weren't that many women around who were interested. but actually being in relationships with men is different and I kept trying to reconcile that,0
"Performative #misandry has allowed #women a way to voice their displeasure with the #patriarchy in a manner that is relatively safe and harmless. Hurt #feelings suck, but they pale in comparison to large-scale institutional slights.",1
All bnp supporters should not share in the Barnett formula. That’s just for starters. A lot of people are sick tired and fed up with there one trick agenda there fiscal mismanagement there continual blame shifting for there cockups. Enough,0
"You’re so triggered and woke I see. Well there feminazi, here’s something to chew on. How about a simple thank you when you get a tip? Some man gives you a more than decent tip and you’re comment is he wants to fuck me? You’re heart is hateful. Enjoy the single life.",1
I feel like my girl has been in Vegas for a month I’m going to kidnap her damnit,0
"Reminds me of that time i walked in in my husband fucking our dog, but then i decided to go make them a snack as i remembered my grandmothers wise words ""cook for your husband you worthless peice of shit""",1
"My letter to Laura Bates about errors in her book 'Men Who Hate Women': she of course ignored it, because its obviously ok to erase the work and opinions of ethnic minority women and then claim to act on their behalf #NotYourShield #GamerGate",0
Shout out to women who can eat cute bc I can’t!!!,0
It’s just the term that’s used these days. I sincerely doubt that Biden is an advocate of the coercive redistributive measures that would be needed to achieve anything resembling equality of outcome between the races.,0
F U skank! All you liberal pork barrel spending bullshit in the bill still. You are an evil liar! Rip out all foreign add you fuck and then it will be approved,1
"Wussification of America"" #MGTOW #feminismiscancer #antifeminism #feministshatemen #feminismisawful #feminismismisandry #antifeminist #antifeminazi #mensrights #mensrightsmovement #mensrightsactivist #mensrightsmatter",1
"An example that must be followed by all countries for the equality of women, their autonomy, their dignity, their rights. #WomensRights #Equality #Argentina",0
"The misandry is strong with this group. Except when it's Jaune, then he automatically gets the Harem ending",1
"Some women headed to the pubs...other women gathered together in their homes and relaxed, enjoying each other's company and a respite from all the holiday work. Mostly, today's Women's Little Christmas is a day for women to get together and celebrate their lives and achievements.",0
Bitches be begging me to fw them just to give me a reason not to fw them. Lol,1
"I call literally every single inconvenience homophobic. When my friends are teasing me, I call them homophobic AND sexist because they’re being ‘mean’ to me and I am a woman and also gay.",0
"The cock carousel will leave women with memories they wish they could forget, with a past they cannot turn back from. And with a cold and lonely future.",1
You ever see someone so aggressively attractive on social media and you don't know how to handle it,0
"7/15 “I am so angry with you, young lady,” the older woman said.“Alright, I’m sorry.” Replied the younger woman.The older woman angry whispered, “You will be sorry when we get up to the room,” then gave the younger woman a swift SPANK to her jeans.The younger woman jumped",0
pray dirty house educated hoe a job gold digger clean pussy stink pussy loyal 5 kids faithful cheater,1
No dumb blonde!,1
"“ Hey, you said play anything so I did ! Even if it's dumb. ”The blonde hero quickly stick his tongue out playfully, showing how deep down he will always behave like a child. Of course luckily not many people seem to mind that about him !",0
Ooooh I need a dirty kinky naked woman to tie me up and smack my face and spank my ass all night long,1
Why Women Kill,0
both worst like ard you fucking another bitch but you cheating on me &amp; taking dick? see nah that’s just so disrespectful,1
"“ladies is it hot that i’m good at geoguessr?” wilbur i don’t like men, but yes i find it attractive",0
Nah your telling my Gerard wanted to be straight so bad that the first mf woman he saw who was a known racist he married and even after she’s been outed as a bad person he’s like “yep hetero life my wife mwah”,0
#notallmen lolz,0
It’s such a beautiful thing to hand over keys or close a deal and the clients have no clue of the chaos that went on behind the scenes lol,0
"Nigga IT WAS NOT SEXUAL HARASSMENT SH is defined as UNWELCOME and inappropriate advances to another person who doesn't feel comfortable with it, ivory was fully aware of what he was doing he was 15 he knows the difference between right and wrong pyro isbjust a degenerate",0
WHAT A SLUTBAG,1
bitch u broke. shut up. don’t talk to me. get ur bread up.,1
Feminists be like “women should have equal rights” then say they shouldn’t be in the draft and men should hold doors open for them and people shouldn’t swear around them because they’re women,1
Who wants to help us plan #womensday particularly would like #winsford #ellesmereport people,0
'Level placing field' (LPF) has been used and abused endlessly during Brexit negotiations. LPF should be based on equality of trade between any two nations. You have a huge surplus in trading with the UK therefore UK never had a LPF!?,0
"Some girl i know, NOT a friend, is going to nursing school and i kinda wanna be straight up and say its not for her but she might hex me",0
Lol women want you to have your stuff together before you approach them. I completely understand and i don’t blame them at all.I also know I’m not that type of guy right now so I have no problem missing out on that “blessing” lol,0
I couldn’t give a shit about what Chrissy Teigen is doing if someone paid me to care about what she’s doing. I do not like that woman,0
She is VERY cute...love the short skirt,1
Mansplaining GOP clowns like going after for tweeting...by tweeting.,0
"1. Don’t call me uneducated, it makes you look like a cunt.2. If you ever want equality and people to be judged on ‘content of character’, having one rule for one ethnicity and one for another isn’t a socially sustainable option.",0
Fuck me like the slut i am 1/2,1
So that’s sexist. Males who rape women don’t even have a possibility of 3-11 years. But him over him up to 11 years ??? #RHOP,1
I can’t think of a single one who wasn’t despised until having to “prove herself”...not just equal to men but had to succeed far beyond the men in their field to earn the same respect. Being a woman is EXHAUSTING y’all! #WomensRights,1
"I never said you sexually harassed me. When I was going through your posts to report them, I found loads of replies along the lines of “oh you jerk off to kids.” That is sexual harassment.",1
"Emm another thing, don't differ women from men, be cause the two of us are HUMANS eventho we are biologically and psychologically slightly different, we can make the same mistakes and we can fall in the same holes, like this concept that u pointing out that",0
Future &amp; Drake is what you call a “Serial Dater” they are really into dating different womenThey can’t be with one woman to long ; they like to see what’s out there.,0
"“Teach your son about feminism” A) which kind?B) I considered myself a feminist from an early age. My self esteem was crippled in large part due to this, and I ended up transitioning from the internalized misandry. Feminizing our men is a psyop by those who wish to rule us.",1
We are about to be in 2021 and “Somebody That I Used to Know” by Gotye is still such a unique slapper of a tune,0
"really doesn't want the responsibility of raising children. She just wasn't aware that Pat had a skank whore female best friend who was his ""Best Woman"" at your wedding, that was more than happy to help him with psychologically torturing you, because you wouldn't let her force",1
I just want to go to bed but my slutbag mother is drunk banging around the kitchen which is adjacent to my fucking room talking to her new mcm I fucking hate being alive,1
"A woman with already poor access to nutrition and welfare do not suddenly become empowered upon turning 18 or 21. These things do not drop out of sky.Mary John, #AgeofMarriage #EmpowermentNotAge@sawmsisters1",0
That's because us and Sunderland fans are too busy being dickheads to our shitshow managers and owners to slag off other clubs,0
fuck being good im a bad bitch. sick of mother fuckers tellin me how to live.,0
"I just wish for everyone to have a delicious meal today even if you are by yourself today , cook a something delicious for your self or for your love ones the , let's leave the year with something yummy in our belly",0
"Ever notice how all these ""Karens"" are ugly, fat, white women Republicans who look like they are inbred!?!",1
PSA is a slutbag,1
I just watched the long video &amp; no it does not. The young lady brought the older one some Chik-Fil-A and looked sad. The older one looked like she was praying over her and then reached into a purse and gave her a tampon or vape pen. Post the video of her removing it from a laptop,0
lOoK oUT tHe fEmINaZi hAs lOgGeD oN must be on her period,1
The audacity to pretend their bullshit is feminism,1
What you SAY and WHAT YOU CAN PROVE are 2 different things.Do I really have to explain this to you?? Stupid ass.,0
The child was somehow accountable for she provoked her father to kill them. But plss don’t say awful things to the child like saying “Sana ma rape ka” like wtf. That’s not the point of this whole mess...,0
Maggie de Cock Block,0
bitches don’t want this pressure,1
"Again, more attractive than it should be",0
"Nope, when I say feminism I mean the extreme feminism that exists today, which is based on a lot of victimism, that hates men, that claims to seek equality when it actually puts man on a pedestal below, a feminism that has no logic and that puts women against men, etc. -",1
Cuz of 50+ women centric or biased laws and 0 for men so it’s better to not to marry for men that’s why #STOPTHEWEDDING is trending till I know tho #mgtow is still better.And western culture of feminism is going in wrong way May for that y also,1
"The fact that #Botox is trending because some Democrats, definitely not all, can’t stand the fact that is beautiful is extremely disturbing. Even men are on here commenting on a woman’s looks. That’s not okay.You can be beautiful &amp; intelligent. It’s damn near 2021.",1
Women see a nigga having a good day without them smh,0
"Yeah she didn’t do anything, it just dropped on Vernon? Slag. #ImACelebrity",1
"Oh that's good, cause I never step on a scale which means I've never gained a pound in my life.",0
#NotAllMen dit rien steup,0
Raven looking sexy as she climbs stairs in a very short denim skirt Latest update featuring Raven resident model at #onlyfans #onlyfansuk #upskirt #panties #fetish #pantyfetish #shortskirt #knickerflash #climbing #openleg #denim #Raven #British #milf,1
Today a man butted into a positive discussion between women re 100% female appointments saying it's ok with him &amp; we're wrong to question it. Let's be clear Mr: we don't need you to correct us or tell us what to think. That's #wokemisogyny not #feminism | #everydaysexism,1
The Story of O.J. is a sample of Nina Simone’s Four Women. &amp; it’s one of my favorite sampled productions. I will listen to it without Jay Z all day lol,0
has a reputation for sexual harassment and is going to start a job knowing he'll get fired in 2 months. Something's shady af. Trump's setting fire to the country on his way out.,0
"No such thing as a ugly billionaire, I’m cute",0
I mean either A: They are actually sexist and are beyond help so they don't deserve your attention/time or B: they are just trying to get a reaction/piss you off so giving them that will just give them exactly what they want. Ppl can call me w.e the want from behind a mute lol,0
rape,1
i do not remember that is a repressed memory,0
Rags Reject Skank.,1
"Some women are selfish. Very selfish. When there's an argument, they use their children, and involve them as a threat, to win the argument. This is evil, and selfish. Deal with your man, don't involve the children. What have they done? Case closed. #rubbish",1
How rich are you I would like to fuck you rich for your rich vagina and fill your rich vagina with milk,1
He saying you look like a fucking serial killer . I think more of a noncey cunt either way its not great.,1
Wow got away with it. So luck.https://t.co/vkSknHpEWd,0
"I miss Juncker, he was great fun, this bint is borrrring.",0
wish i could be the little spoon to a cool buff chick (nikaido) because it is absolutely frigid in my room,1
You look like a cunt,1
"The label has been grossly compromised. Also, feminism isn't even new, some of the early scholars dealt with it in their time, but it wasn't this bad.We might think it's harmless, but the advocates have their agenda. Gradually, one slips till it's irredeemable.",1
"Uh I tried having a conversation with TERFS on my Facebook, all they did was call me sexist and say I should stop talking. It was about transwomen in sports, but to them transmen are ok",1
What is a woman? Try to explain it without using...A- biologyB- behaviors asoviated with women (as those are sexist stereotypes)Go ahead. Make my day x),1
"""I was called a “white slag” &amp; “white c***” as they beat me. They made it clear that because I was a non-Muslim &amp; not a virgin &amp; because I didn’t dress “modestly”, that they believed I deserved to be “punished”. They said I had to “obey” or be beaten.""https://t.co/IJwsFLsbXD",1
"McConnell did act and you rejected, why don’t stop letting Nancy sodomize you with her strap on and do some leading",1
Your feelings are always valid never dumb. And you are always loved. I’m glad you are feeling a bit better but I hope it gets brighter! Also I love your aus you do amazing work,0
".@NYCDHS’s Code Blue is in effect until tomorrow, Tuesday, December 15 at 8:00 AM. If you see a homeless person outside in these frigid temperatures, please call us at 311.",0
"If the minority groups believe in equality then ALL SHOULD BE EQUAL no minority group should be more equal then others or the MAJORITY, the law should discriminate between the sexes (2 plus Hermathrodite) Mental issues should not be classed as sexes (Identify as X)",1
That is very short skirt,1
Becoming a racist misogynist because black women don't know how to speak english,1
"More like Lady Godiva. One time I was in the kitchen while she was riding, and I heard a 'riiiiipppp riippppp"", so I went in to see what was happening. She had rid herself of her diaper and was riding in the natural. LOL",0
"Well, she also said sex work is work. Does that create “financial security for workers?” No! It creates women who are coerced, beaten, and raped on the daily. should recognize that as well.",1
"I HATE this. Let the ladies do as they please. Only insecure men care about numbers because they dont think they measure up. News flash, they probably don't.",0
He's manspreading to air out the boys,0
"I know I said I wouldn't spank my kidsbut if I ever find out my black ass son, with his black ass mom and dad, is on Al Gore's internet talking shit about black women...i'm beating his ass",0
"""FEMINISTS HAVE MELTDOWN ON NATIONAL TV"" #MGTOW #feminismiscancer #antifeminism #feministshatemen #feminismisawful #feminismismisandry #antifeminist #antifeminazi #mensrights #mensrightsmovement #mensrightsactivist #mensrightsmatter",1
"WOTVS Associate Corporate Member, has solutions for your branding, marketing, packaging, and web development needs! 100% woman-owned and operated, schedule a free discovery call to learn how you can successfully build and grow your business!",0
"I’m watching #Whitehouse Christmas 2020 and I have yet to see #Melania working her f**ken ass off. Lots of volunteers and staff, but no Melania. #FLOTUS #WheresMelania?",0
"cw / degradationAizawa saying ""you were all high and mighty on the stage moments ago...now look at you.... Looking like a whore for me""",1
"when yt women posted that pic of the black and white pinkies interlinked w/ the caption“I understand that I’ll never understand. However, I stand”",0
New York New York Men’s Grooming Lounge’s CURB-SIDE Pickup Service...Ladies you don’t need to get out of your car.Online Shopping:https://t.co/HKhoFuDjopGorgeous Downtown Burlington 2082 Pine Street L7R1G2,0
Lmao he blocked me,0
Me whoever from Johnsy's discord is messaging w me about JBenn being a slutbag: its me,0
Works best if you are a surgically beautified lebanese/persian shi'ite woman showing off your volumeous hair (we are super secular!!! not like those wahaabees in saudi arabia!!!) Instant 45k followers (30k will be Iranian bots),1
I never understood why females like to prank men with a game console and that’s not even in there like that’s crazy it ain’t like we act like we want yall and break y’all hearts or some thing you just don’t do mane,0
This is sadly true. They have swallowed the #patriarchy talking points.,1
"2) Call me a sexist all you want, I don't honestly give a shit anymore. But The Doctor should never have been a woman. Biggest casting mistake ever was trying to make this guy a chick...",1
"Can't overlook how attractive the man is, himself",0
He didn’t diss the dumb blonde... if he did quote it.,1
"I don't know what's going on, but the doctor just slapped a pregnant woman. #StarTrekTOS (Those Old Scientists)",1
bitches will be violent as hell to other bw on #here all day but as soon as they get held accountable its “why are y’all pitting women against each other” fuck y’all and ur fake ass feminism,1
"it's me, i'm bitches",0
Lmfaooo have you seen yourself bud ? You look like a rapist bruh this Twitter do you think I care what you think weirdo foh go text some hoes clown bitch,1
"* Because, that was the BIGGEST cock-block since Sans threatened me with a broken beer bottle at the bar.",0
"SAF on Gerard Houllier: ""“The news has come as a total shock this morning. Gerard Houllier was still a young man at the age of 73. Gerard became a really good friend during his time at Liverpool. We remained great friends after he left and he was always a great ally to have.",0
"This is outrageous and again, a reminder that the #Saudi regime is so terrified of feminism that it equates it with terrorism: Jailed Saudi activist Loujain al-Hathloul accused of passing classified information #FreeLoujain",1
"This guy has the correct opinion about everything. And is gracious enough to share with everyone. Meet St. Pedant of Pompous, patron saint of mansplaining.",0
It’s sad some of us men trust our women so much we tell and show em everything and they be our biggest downfalls most times,1
"Blonde, phony and dumb.",1
you do know their in the top 3 while bts aren’t..sit your straight dumb blonde ass down.,1
That horrible woman should flip the bill for their stay and also be charged with assault. Horrible person.,0
Remember when guys used to be disgusted when you said you ate ass smh same mfs who don’t know how to make women cum,1
You better leave my sister alone. I might not be there to see it but I can see you skank toxic feminazi bitch. #decentralizededucation #Illtreatyoulikepulpedupmeatfamski,1
nothing hits quite the same as a coworker mansplaining something that he originally learned from you,0
Listen to Cardi doesn't make you western when you look down at and call girls who like sex a whore,1
"If you consider yourself a feminist but your feminism does not include sex workers, it is NOT intersectional. If your feminism is not intersectional it is NOT feminism. #patriarchy harms us all. Show the red umbrella. STOP THE VIOLENCE AGAINST SEX WORKERS!!!! #decriminalize",1
Piss off Laura! You are a vile human being and a disgrace to all women.,1
"yes Roxy my dear you are right the skirt is much to longpersonaly i think i look better in very short skirts and byside, you are right iam a dirty slut and love to look like a hooker",1
Me watching women mess up the lives of men #fearwomen #15milliondreams #wednesdaythought #COVID19 #LGBTQ #Misandry #lockdown #fredapsychic,1
"Everyone join me in praying for and their beautiful little girl Francesca who's battling brain cancer. As a reminder, she's *not even a year old* and having to go through this. #TeamBeans",0
"For wrote about how in film ""quirky women"" tend to be written as either flattened punchlines or sex objects — and how Jane's arch in #HappiestSeason challenges those formulas.",0
You look like a prostitute whore Nancy.,1
DONT YOU KNOW! EVERYTHING IS FREE! MONEY IS FAKE! #PATRIARCHY #BLM.,0
"There's also Shambhavi Anand knowingly broke abortion law(20wks) TWICE (6 &amp; 7mnths-A Criminal Offense) aborted 7mnths alive girl child then fled 2 2 be ""Future Business Leader"" #PowerWomen",0
[ THAT WAS THE STEREOTYPICAL WOMAN CODE FOR DO NOT DO WHATEVER YOU WANT INSTEAD READ MY MIND AND DO WHAT I WANT JAKURAI FUCKED UP HE FUCKED UP ],1
I'm all about system responsibility and stuff but I am not taking the blame for this one -Orange,0
The #Rachakonda police arrested a #CyberStalker who uploaded the phone number and details of a married woman on #LocantoDatingSite and #harassed her.,1
"I don’t know, but it wouldn’t surprise me if it was real. He seems to have lots of friends who like to abuse and rape girls and women.",1
"“women have to live in a patriarchal society filled with misogyny, therefore women cannot be feminists” that’s how brainless you sound",1
LMAO! Women are just awesome in general.,0
Solid Instagram message about brushing off being judge and just be yourself. Outstanding really. Was concerning though as it seemed you were driving and we all know that is not a woman's forte. ;),1
"Car customiser was given 24 hours to wrap this multi-million pound car...the result? A chrome Bluegatti, skrrt →",0
a solid 20% of #notallmen types were so twitchy about it because they didn't really want to be menthis includes me,0
"Currently relieved with the knowledge that in less than a month, no one in the United States except for the president, will have any idea what the 1st lady looks like naked. And I still can't believe this has to be stated. #BidenCalm",1
Yeah I’ve gained a pound or two... or 20,0
I want to get gangbanged. It’s been so long since my last one. Anyone want to set one up?,0
Highlighting the absence of arms draped around your shoulders Or hands on your thighs The air surrounding is frigidits cold bites Longing for some warmth on those long nights The hollow house represents the heart,0
fuck uou rat bitch i hope harry snag süd- ur face i to the pavement slutbag@horsechock fuckhead snake,1
farted up a storm in a vintage clothing store again today lads :/,0
Fuck yes. Been waiting for group scenes. Still hoping for you to get reverse gangbanged. Just line them up and fuck every one of them.,1
"Someone should tell that blowhard that not only is she a Harvard educated lawyer, but she WAS ALSO A LAW PROFESSOR.The nerve of thinking ""having lawyers report to you"" puts you on the same level as someone with her experience and credentials. Fucking mansplaining asshole.",0
"Hira Mani is the most problematic female celebrity we have in #Pakistan. She chooses scripts that mostly demean women, is proud that she cheated her bff to steal her boyfriend and looks down on women who don't choose marriage. #hiramani #Patriarchy #Pakistani",1
a lot of women have this toxic trait 2 me like bitch u know u love me .,1
Y’all just think sexual harassment is ok.. and it’s not you fucking ugly ass weirdos,1
